Platform ID No.,Platform,Prg No.,Pass dur. (s),Msg Date,Sat.,Alarm,Format name,Loc. date,Longitude,Latitude,Altitude,Heading,Speed,Loc. quality,Frequency,Long. 1,Lat. sol. 1,Long. 2,Lat. sol. 2,Loc. idx,Nopc,Comp.,Msg,> - 120 DB,Best level,Delta freq.,Error radius,Semi-major axis,Semi-minor axis,Ellipse orientation,GDOP,SENSOR 01,SENSOR 02,SENSOR 03,SENSOR 04,SENSOR 05,SENSOR 06,SENSOR 07
34400,,6298,0,08-08-2017 07:08:01,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 07:08:01,22.32309,44.67345,0.102,,,B,401663774.18,22.32309,44.67345,22.32309,44.67345,6,2,1,1,1,-119,663774.2,9500,19219,4696,85,2332,01,34,61,54,D6,F0,AE
34418,,6298,116,08-08-2017 07:08:08,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 07:08:06,22.33363,44.68598,0.194,,,A,401664038.15,22.33363,44.68598,22.33363,44.68598,6,2,1,3,0,-124,664038.2,2367,8941,626,58,1464,01,34,BD,88,22,77,EE
34418,,6298,116,08-08-2017 07:09:04,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 07:08:06,22.33363,44.68598,0.194,,,A,401664038.15,22.33363,44.68598,22.33363,44.68598,6,2,1,3,0,-124,664038.2,2367,8941,626,58,1464,02,C7,15,D0,DB,82,BB
34400,,6298,605,08-08-2017 08:15:00,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:16:00,22.34322,44.66767,0.141,,,2,401663758.15,22.34322,44.66767,22.34322,44.66767,48,3,1,7,0,-120,663758.2,478,712,320,92,197,00,01,77,76,ED,8E,48
34418,,6298,538,08-08-2017 08:16:11,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:16:11,22.33147,44.66016,0.326,,,2,401664024.85,22.33147,44.66016,22.33147,44.66016,58,3,1,8,0,-124,664024.9,381,644,225,85,193,01,35,01,35,05,E1,98
34400,,6298,605,08-08-2017 08:17:01,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:16:00,22.34322,44.66767,0.141,,,2,401663758.15,22.34322,44.66767,22.34322,44.66767,48,3,1,7,0,-120,663758.2,478,712,320,92,197,02,CA,1A,D2,80,1C,E9
34418,,6298,538,08-08-2017 08:18:09,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:16:11,22.33147,44.66016,0.326,,,2,401664024.85,22.33147,44.66016,22.33147,44.66016,58,3,1,8,0,-124,664024.9,381,644,225,85,193,03,07,84,80,E3,90,F1
34403,,6298,358,08-08-2017 08:18:18,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:19:45,22.33478,44.66157,0.326,,,1,401663636.06,22.33478,44.66157,22.33478,44.66157,48,3,1,4,0,-125,663636.1,757,1360,421,65,326,03,07,0B,0F,F6,6D,FA
34406,,6298,60,08-08-2017 08:18:27,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:18:57,22.3062,44.6677,0.111,,,B,401664010.54,22.3062,44.6677,22.3062,44.6677,8,3,1,2,0,-129,664010.5,3286,20009,539,128,3309,03,07,84,80,C9,14,23
34400,,6298,605,08-08-2017 08:19:03,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:16:00,22.34322,44.66767,0.141,,,2,401663758.15,22.34322,44.66767,22.34322,44.66767,48,3,1,7,0,-120,663758.2,478,712,320,92,197,00,01,7B,7A,A8,59,80
34406,,6298,60,08-08-2017 08:19:27,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:18:57,22.3062,44.6677,0.111,,,B,401664010.54,22.3062,44.6677,22.3062,44.6677,8,3,1,2,0,-129,664010.5,3286,20009,539,128,3309,00,01,03,02,EC,61,22
34418,,6298,538,08-08-2017 08:20:11,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:16:11,22.33147,44.66016,0.326,,,2,401664024.85,22.33147,44.66016,22.33147,44.66016,58,3,1,8,0,-124,664024.9,381,644,225,85,193,01,35,05,31,AD,D0,20
34400,,6298,605,08-08-2017 08:20:59,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:16:00,22.34322,44.66767,0.141,,,2,401663758.15,22.34322,44.66767,22.34322,44.66767,48,3,1,7,0,-120,663758.2,478,712,320,92,197,02,CA,1A,D2,8B,08,5C
34418,,6298,538,08-08-2017 08:21:07,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:16:11,22.33147,44.66016,0.326,,,2,401664024.85,22.33147,44.66016,22.33147,44.66016,58,3,1,8,0,-124,664024.9,381,644,225,85,193,02,C8,1A,D0,8D,BE,73
34403,,6298,358,08-08-2017 08:21:12,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:19:45,22.33478,44.66157,0.326,,,1,401663636.06,22.33478,44.66157,22.33478,44.66157,48,3,1,4,0,-125,663636.1,757,1360,421,65,326,02,C7,1A,DF,B5,BE,87
34400,,6298,605,08-08-2017 08:22:05,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:16:00,22.34322,44.66767,0.141,,,2,401663758.15,22.34322,44.66767,22.34322,44.66767,48,3,1,7,0,-120,663758.2,478,712,320,92,197,03,07,88,8C,AE,40,C0
34418,,6298,538,08-08-2017 08:22:11,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:16:11,22.33147,44.66016,0.326,,,2,401664024.85,22.33147,44.66016,22.33147,44.66016,58,3,1,8,0,-124,664024.9,381,644,225,85,193,03,07,84,80,EF,6A,13
34403,,6298,358,08-08-2017 08:22:18,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:19:45,22.33478,44.66157,0.326,,,1,401663636.06,22.33478,44.66157,22.33478,44.66157,48,3,1,4,0,-125,663636.1,757,1360,421,65,326,03,07,0B,0F,89,DD,4F
34400,,6298,605,08-08-2017 08:23:05,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:16:00,22.34322,44.66767,0.141,,,2,401663758.15,22.34322,44.66767,22.34322,44.66767,48,3,1,7,0,-120,663758.2,478,712,320,92,197,00,01,85,84,C7,35,18
34418,,6298,538,08-08-2017 08:23:07,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:16:11,22.33147,44.66016,0.326,,,2,401664024.85,22.33147,44.66016,22.33147,44.66016,58,3,1,8,0,-124,664024.9,381,644,225,85,193,00,01,0F,0E,B8,73,07
34407,,6298,0,08-08-2017 08:23:31,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:23:31,22.38342,44.67165,0.141,,,B,401663988.48,22.38342,44.67165,22.38342,44.67165,7,2,1,1,0,-126,663988.5,15230,22008,10539,97,5583,00,01,E5,E4,A6,24,45
34418,,6298,538,08-08-2017 08:24:11,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:16:11,22.33147,44.66016,0.326,,,2,401664024.85,22.33147,44.66016,22.33147,44.66016,58,3,1,8,0,-124,664024.9,381,644,225,85,193,11,35,09,3D,A9,A4,FD
34403,,6298,358,08-08-2017 08:24:16,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:19:45,22.33478,44.66157,0.326,,,1,401663636.06,22.33478,44.66157,22.33478,44.66157,48,3,1,4,0,-125,663636.1,757,1360,421,65,326,01,2F,33,,,,
34400,,6298,605,08-08-2017 08:25:05,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:16:00,22.34322,44.66767,0.141,,,2,401663758.15,22.34322,44.66767,22.34322,44.66767,48,3,1,7,0,-120,663758.2,478,712,320,92,197,02,CA,1B,D3,B3,5C,76
34418,,6298,538,08-08-2017 08:25:09,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:16:11,22.33147,44.66016,0.326,,,2,401664024.85,22.33147,44.66016,22.33147,44.66016,58,3,1,8,0,-124,664024.9,381,644,225,85,193,02,C8,1B,D1,DF,BE,F5
34400,,6298,301,08-08-2017 08:35:05,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:37:33,22.36011,44.70195,0.150,,,0,401663742.14,22.36011,44.70195,22.36011,44.70195,46,3,1,4,0,-125,663742.1,8253,29431,2314,138,1024,00,01,AB,AA,FF,CD,31
34403,,6298,0,08-08-2017 08:35:19,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:35:18,22.33258,44.65851,0.349,,,B,401663636.49,22.33258,44.65851,22.33258,44.65851,6,3,1,1,0,-131,663636.5,3965,5646,2783,87,2438,00,01,27,26,E0,39,A3
34407,,6298,120,08-08-2017 08:35:32,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:36:31,22.37026,44.68924,0.129,,,A,401663970.35,22.37026,44.68924,22.37026,44.68924,6,3,1,3,0,-131,663970.4,3144,21307,463,113,3585,00,01,11,10,9E,26,16
34400,,6298,301,08-08-2017 08:36:03,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:37:33,22.36011,44.70195,0.150,,,0,401663742.14,22.36011,44.70195,22.36011,44.70195,46,3,1,4,0,-125,663742.1,8253,29431,2314,138,1024,01,34,B9,8C,98,5C,0B
34418,,6298,174,08-08-2017 08:36:12,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:37:39,22.40037,44.68225,0.108,,,B,401664023.10,22.40037,44.68225,22.40037,44.68225,6,3,1,2,0,-126,664023.1,3250,13054,809,138,2003,01,35,15,21,97,9B,E1
34407,,6298,120,08-08-2017 08:36:30,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:36:31,22.37026,44.68924,0.129,,,A,401663970.35,22.37026,44.68924,22.37026,44.68924,6,3,1,3,0,-131,663970.4,3144,21307,463,113,3585,01,34,B5,80,AD,EA,B8
34407,,6298,120,08-08-2017 08:37:32,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:36:31,22.37026,44.68924,0.129,,,A,401663970.35,22.37026,44.68924,22.37026,44.68924,6,3,1,3,0,-131,663970.4,3144,21307,463,113,3585,02,CA,1A,D2,A5,06,19
34400,,6298,301,08-08-2017 08:39:01,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:37:33,22.36011,44.70195,0.150,,,0,401663742.14,22.36011,44.70195,22.36011,44.70195,46,3,1,4,0,-125,663742.1,8253,29431,2314,138,1024,00,01,BD,BC,8F,C3,B7
34418,,6298,174,08-08-2017 08:39:06,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:37:39,22.40037,44.68225,0.108,,,B,401664023.10,22.40037,44.68225,22.40037,44.68225,6,3,1,2,0,-126,664023.1,3250,13054,809,138,2003,00,01,53,52,C7,23,C7
34400,,6298,301,08-08-2017 08:40:06,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:37:33,22.36011,44.70195,0.150,,,0,401663742.14,22.36011,44.70195,22.36011,44.70195,46,3,1,4,0,-125,663742.1,8253,29431,2314,138,1024,01,34,3D,88,89,97,9B
34406,,6298,415,08-08-2017 08:43:28,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:47:50,22.33854,44.69217,0.179,,,2,401664001.91,22.33854,44.69217,22.33854,44.69217,56,3,1,5,0,-127,664001.9,431,1745,106,97,298,00,01,6B,6A,C9,23,E5
34400,,6298,416,08-08-2017 08:44:06,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:46:48,22.30285,44.70313,0.535,,,1,401663745.14,22.30285,44.70313,22.30285,44.70313,46,3,1,4,0,-124,663745.1,1216,4693,315,102,291,21,74,C1,F4,BB,C7,41
34418,,6298,361,08-08-2017 08:44:12,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:47:11,22.33163,44.70219,0.347,,,1,401664025.16,22.33163,44.70219,22.33163,44.70219,48,3,1,6,0,-124,664025.2,507,906,283,104,198,01,35,1D,29,36,68,D9
34407,,6298,361,08-08-2017 08:44:32,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:47:41,22.32901,44.69834,0.336,,,1,401663973.77,22.32901,44.69834,22.32901,44.69834,46,3,1,6,0,-120,663973.8,671,1487,302,98,200,01,34,BD,88,96,67,52
34400,,6298,416,08-08-2017 08:45:00,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:46:48,22.30285,44.70313,0.535,,,1,401663745.14,22.30285,44.70313,22.30285,44.70313,46,3,1,4,0,-124,663745.1,1216,4693,315,102,291,02,CA,1A,D2,9E,5D,8C
34418,,6298,361,08-08-2017 08:45:08,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:47:11,22.33163,44.70219,0.347,,,1,401664025.16,22.33163,44.70219,22.33163,44.70219,48,3,1,6,0,-124,664025.2,507,906,283,104,198,02,48,1A,D0,8D,8E,2F
34407,,6298,361,08-08-2017 08:45:26,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:47:41,22.32901,44.69834,0.336,,,1,401663973.77,22.32901,44.69834,22.32901,44.69834,46,3,1,6,0,-120,663973.8,671,1487,302,98,200,02,CA,1A,D2,90,C0,C7
34418,,6298,361,08-08-2017 08:46:12,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:47:11,22.33163,44.70219,0.347,,,1,401664025.16,22.33163,44.70219,22.33163,44.70219,48,3,1,6,0,-124,664025.2,507,906,283,104,198,03,07,84,80,BA,40,24
34403,,6298,241,08-08-2017 08:46:19,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:48:18,22.32556,44.69354,0.393,,,A,401663624.95,22.32556,44.69354,22.32556,44.69354,6,3,1,3,0,-126,663625,166,516,53,117,362,03,07,0C,08,CD,5C,8B
34400,,6298,416,08-08-2017 08:47:06,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:46:48,22.30285,44.70313,0.535,,,1,401663745.14,22.30285,44.70313,22.30285,44.70313,46,3,1,4,0,-124,663745.1,1216,4693,315,102,291,00,01,CC,CD,96,14,60
34406,,6298,415,08-08-2017 08:47:29,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:47:50,22.33854,44.69217,0.179,,,2,401664001.91,22.33854,44.69217,22.33854,44.69217,56,3,1,5,0,-127,664001.9,431,1745,106,97,298,00,01,6D,6C,C4,8C,7B
34407,,6298,361,08-08-2017 08:47:32,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:47:41,22.32901,44.69834,0.336,,,1,401663973.77,22.32901,44.69834,22.32901,44.69834,46,3,1,6,0,-120,663973.8,671,1487,302,98,200,00,01,47,46,B5,E7,84
34418,,6298,361,08-08-2017 08:48:12,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:47:11,22.33163,44.70219,0.347,,,1,401664025.16,22.33163,44.70219,22.33163,44.70219,48,3,1,6,0,-124,664025.2,507,906,283,104,198,01,35,21,15,89,23,DF
34403,,6298,241,08-08-2017 08:48:18,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:48:18,22.32556,44.69354,0.393,,,A,401663624.95,22.32556,44.69354,22.32556,44.69354,6,3,1,3,0,-126,663625,166,516,53,117,362,01,2F,4B,65,C5,43,58
34406,,6298,415,08-08-2017 08:48:27,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:47:50,22.33854,44.69217,0.179,,,2,401664001.91,22.33854,44.69217,22.33854,44.69217,56,3,1,5,0,-127,664001.9,431,1745,106,97,298,01,34,E4,D1,9B,2F,A4
34407,,6298,361,08-08-2017 08:48:30,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:47:41,22.32901,44.69834,0.336,,,1,401663973.77,22.32901,44.69834,22.32901,44.69834,46,3,1,6,0,-120,663973.8,671,1487,302,98,200,01,34,C1,F4,A3,80,E9
34418,,6298,361,08-08-2017 08:49:11,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:47:11,22.33163,44.70219,0.347,,,1,401664025.16,22.33163,44.70219,22.33163,44.70219,48,3,1,6,0,-124,664025.2,507,906,283,104,198,02,C8,1A,D0,9E,8A,B5
34406,,6298,415,08-08-2017 08:49:29,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:47:50,22.33854,44.69217,0.179,,,2,401664001.91,22.33854,44.69217,22.33854,44.69217,56,3,1,5,0,-127,664001.9,431,1745,106,97,298,02,C8,1A,D0,C0,DE,71
34407,,6298,361,08-08-2017 08:49:33,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:47:41,22.32901,44.69834,0.336,,,1,401663973.77,22.32901,44.69834,22.32901,44.69834,46,3,1,6,0,-120,663973.8,671,1487,302,98,200,02,CC,1A,D4,F9,02,21
34418,,6298,361,08-08-2017 08:50:13,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:47:11,22.33163,44.70219,0.347,,,1,401664025.16,22.33163,44.70219,22.33163,44.70219,48,3,1,6,0,-124,664025.2,507,906,283,104,198,03,07,85,81,C8,DB,B3
34403,,6298,241,08-08-2017 08:50:20,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:48:18,22.32556,44.69354,0.393,,,A,401663624.95,22.32556,44.69354,22.32556,44.69354,6,3,1,3,0,-126,663625,166,516,53,117,362,03,07,0C,08,EC,74,E6
34406,,6298,415,08-08-2017 08:50:23,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:47:50,22.33854,44.69217,0.179,,,2,401664001.91,22.33854,44.69217,22.33854,44.69217,56,3,1,5,0,-127,664001.9,431,1745,106,97,298,03,07,84,80,B7,B3,5D
34407,,6298,361,08-08-2017 08:50:33,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:47:41,22.32901,44.69834,0.336,,,1,401663973.77,22.32901,44.69834,22.32901,44.69834,46,3,1,6,0,-120,663973.8,671,1487,302,98,200,03,07,85,81,86,7F,BC
34400,,6298,416,08-08-2017 08:51:02,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 08:46:48,22.30285,44.70313,0.535,,,1,401663745.14,22.30285,44.70313,22.30285,44.70313,46,3,1,4,0,-124,663745.1,1216,4693,315,102,291,00,01,DB,DA,FC,EE,8A
34400,,6298,479,08-08-2017 09:59:09,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:01:39,22.26629,44.62714,0.107,,,2,401663736.49,22.26629,44.62714,22.26629,44.62714,58,3,1,5,0,-123,663736.5,354,796,157,112,253,00,01,43,42,9D,12,55
34406,,6298,62,08-08-2017 10:00:30,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:01:00,22.27335,44.66032,0.279,,,B,401664021.67,22.27335,44.66032,22.27335,44.66032,7,3,1,2,0,-126,664021.7,2721,11102,667,166,2710,01,35,2C,18,BA,1C,DA
34400,,6298,479,08-08-2017 10:01:09,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:01:39,22.26629,44.62714,0.107,,,2,401663736.49,22.26629,44.62714,22.26629,44.62714,58,3,1,5,0,-123,663736.5,354,796,157,112,253,02,CA,1C,D4,F2,2A,9E
34418,,6298,62,08-08-2017 10:01:14,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:01:44,22.24346,44.65163,0.336,,,B,401664017.72,22.24346,44.65163,22.24346,44.65163,8,3,1,2,0,-126,664017.7,6517,52368,811,127,3249,02,C8,1C,D6,DD,F6,62
34403,,6298,180,08-08-2017 10:01:23,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:02:42,22.29805,44.60684,0.619,,,A,401663603.33,22.29805,44.60684,22.29805,44.60684,8,3,1,3,0,-125,663603.3,529,4513,62,109,1271,02,C8,1C,D6,67,43,E3
34406,,6298,62,08-08-2017 10:01:32,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:01:00,22.27335,44.66032,0.279,,,B,401664021.67,22.27335,44.66032,22.27335,44.66032,7,3,1,2,0,-126,664021.7,2721,11102,667,166,2710,02,C8,1C,D6,8A,CA,72
34400,,6298,479,08-08-2017 10:02:09,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:01:39,22.26629,44.62714,0.107,,,2,401663736.49,22.26629,44.62714,22.26629,44.62714,58,3,1,5,0,-123,663736.5,354,796,157,112,253,03,07,8A,8E,9C,4D,A2
34418,,6298,62,08-08-2017 10:02:16,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:01:44,22.24346,44.65163,0.336,,,B,401664017.72,22.24346,44.65163,22.24346,44.65163,8,3,1,2,0,-126,664017.7,6517,52368,811,127,3249,03,07,86,82,9B,9C,D0
34403,,6298,180,08-08-2017 10:02:23,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:02:42,22.29805,44.60684,0.619,,,A,401663603.33,22.29805,44.60684,22.29805,44.60684,8,3,1,3,0,-125,663603.3,529,4513,62,109,1271,03,07,0D,09,AB,E8,F8
34400,,6298,479,08-08-2017 10:04:09,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:01:39,22.26629,44.62714,0.107,,,2,401663736.49,22.26629,44.62714,22.26629,44.62714,58,3,1,5,0,-123,663736.5,354,796,157,112,253,01,35,11,25,9D,59,F2
34403,,6298,180,08-08-2017 10:04:23,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:02:42,22.29805,44.60684,0.619,,,A,401663603.33,22.29805,44.60684,22.29805,44.60684,8,3,1,3,0,-125,663603.3,529,4513,62,109,1271,01,2F,97,B9,C4,66,F3
34400,,6298,479,08-08-2017 10:07:08,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:01:39,22.26629,44.62714,0.107,,,2,401663736.49,22.26629,44.62714,22.26629,44.62714,58,3,1,5,0,-123,663736.5,354,796,157,112,253,00,01,78,49,95,7A,B4
34406,,6298,0,08-08-2017 10:23:33,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:23:33,22.2807,44.65183,0.132,,,B,401663992.98,22.2807,44.65183,22.2807,44.65183,6,3,1,1,0,-130,663993,3440,3855,3070,161,3830,00,01,EF,EE,51,BC,CD
34406,,6298,240,08-08-2017 10:43:34,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:44:01,22.38371,44.68287,0.135,,,A,401664000.52,22.38371,44.68287,22.38371,44.68287,6,3,1,3,1,-118,664000.5,694,5436,88,118,1010,00,01,6D,6C,AC,18,EE
34407,,6298,542,08-08-2017 10:43:36,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:43:35,22.39486,44.67773,0.109,,,A,401663963.81,22.39486,44.67773,22.39486,44.67773,8,3,1,3,0,-120,663963.8,735,1998,270,100,304,00,01,63,62,96,FE,EA
34403,,6298,360,08-08-2017 10:44:25,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:44:51,22.38365,44.67394,0.104,,,2,401663607.55,22.38365,44.67394,22.38365,44.67394,58,3,1,5,1,-117,663607.6,329,448,241,102,224,01,2F,BF,91,80,F8,C1
34406,,6298,240,08-08-2017 10:44:30,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:44:01,22.38371,44.68287,0.135,,,A,401664000.52,22.38371,44.68287,22.38371,44.68287,6,3,1,3,1,-118,664000.5,694,5436,88,118,1010,01,35,50,6C,AE,49,9D
34400,,6298,483,08-08-2017 10:45:05,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:45:05,22.38758,44.67728,0.206,,,2,401663730.61,22.38758,44.67728,22.38758,44.67728,58,3,1,5,3,-114,663730.6,439,689,279,86,259,02,DA,1D,D5,82,47,31
34418,,6298,184,08-08-2017 10:45:14,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:45:46,22.38909,44.68089,0.108,,,A,401664010.87,22.38909,44.68089,22.38909,44.68089,8,3,1,3,2,-119,664010.9,628,1025,385,166,510,02,C8,1D,D7,CF,87,2A
34403,,6298,360,08-08-2017 10:45:19,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:44:51,22.38365,44.67394,0.104,,,2,401663607.55,22.38365,44.67394,22.38365,44.67394,58,3,1,5,1,-117,663607.6,329,448,241,102,224,02,C8,1E,D4,94,AB,AE
34418,,6298,184,08-08-2017 10:46:18,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:45:46,22.38909,44.68089,0.108,,,A,401664010.87,22.38909,44.68089,22.38909,44.68089,8,3,1,3,2,-119,664010.9,628,1025,385,166,510,03,07,86,82,CB,31,A4
34400,,6298,483,08-08-2017 10:47:11,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:45:05,22.38758,44.67728,0.206,,,2,401663730.61,22.38758,44.67728,22.38758,44.67728,58,3,1,5,3,-114,663730.6,439,689,279,86,259,00,01,35,34,F3,8B,FF
34403,,6298,360,08-08-2017 10:47:25,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:44:51,22.38365,44.67394,0.104,,,2,401663607.55,22.38365,44.67394,22.38365,44.67394,58,3,1,5,1,-117,663607.6,329,448,241,102,224,00,01,C1,C0,D6,03,C1
34406,,6298,240,08-08-2017 10:47:34,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:44:01,22.38371,44.68287,0.135,,,A,401664000.52,22.38371,44.68287,22.38371,44.68287,6,3,1,3,1,-118,664000.5,694,5436,88,118,1010,00,01,84,85,89,C6,95
34407,,6298,542,08-08-2017 10:47:38,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:43:35,22.39486,44.67773,0.109,,,A,401663963.81,22.39486,44.67773,22.39486,44.67773,8,3,1,3,0,-120,663963.8,735,1998,270,100,304,00,01,77,76,8F,B1,64
34400,,6298,483,08-08-2017 10:48:10,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:45:05,22.38758,44.67728,0.206,,,2,401663730.61,22.38758,44.67728,22.38758,44.67728,58,3,1,5,3,-114,663730.6,439,689,279,86,259,01,35,3D,09,B8,F9,5A
34418,,6298,184,08-08-2017 10:48:18,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:45:46,22.38909,44.68089,0.108,,,A,401664010.87,22.38909,44.68089,22.38909,44.68089,8,3,1,3,2,-119,664010.9,628,1025,385,166,510,01,35,99,AD,A2,0C,43
34403,,6298,360,08-08-2017 10:48:23,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,08-08-2017 10:44:51,22.38365,44.67394,0.104,,,2,401663607.55,22.38365,44.67394,22.38365,44.67394,58,3,1,5,1,-117,663607.6,329,448,241,102,224,01,2F,C3,ED,CA,58,07
